views,retweets,quotes,likes,bookmarks,tweet,profile_picture,name,profile_handle,profile_url,tweet_timing,tweet_date,tweet_id,tweet_url
10.5K,"1,764",49.2K,38,38,"China is targeting our farmers, who they know I love & respect, as a way of getting me to continue allowing them to take advantage of the U.S. They are being vicious in what will be their failed attempt. We were being nice - until now! China made $517 Billion on us last year.",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,4:20 AM,"Jul 25, 2018",1022079127799701504,https://www.twitter.com/realDonaldTrump/status/1022079127799701504
12.1K,"1,527",54K,30,30,"One of the reasons we need Great Border Security is that Mexico’s murder rate in 2017 increased by 27% to 31,174 people killed, a record! The Democrats want Open Borders. I want Maximum Border Security and respect for ICE and our great Law Enforcement Professionals! @FoxNews",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,4:00 AM,"Jul 31, 2018",,https://www.twitter.com/FoxNews
"9,357",982,47K,21,21,July is just the ninth month since 1970 that unemployment has fallen below 4%. Our economy has added 3.7 million jobs since I won the Election. 4.1 GDP. More than 4 million people have received a pay raise due to tax reform. $400 Billion brought back from “overseas.” @FoxNews,https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,3:10 PM,"Aug 3, 2018",,https://www.twitter.com/FoxNews
11.6K,"1,207",60.3K,26,26,"Almost 500,000 Manufacturing Jobs created since I won the Election. Remember when my opponents were saying that we couldn’t create this type of job anymore. Wrong, in fact these are among our best and most important jobs!",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,3:59 PM,"Aug 3, 2018",1025516607886577666,https://www.twitter.com/realDonaldTrump/status/1025516607886577666
"8,996","3,455",47.7K,59,59,"...really bad things. Nasty to people & would constantly miss meetings & work. When Gen. Kelly came on board he told me she was a loser & nothing but problems. I told him to try working it out, if possible, because she only said GREAT things about me - until she got fired!",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,6:50 AM,"Aug 13, 2018",1029002242932834310,https://www.twitter.com/realDonaldTrump/status/1029002242932834310
"8,049","1,236",43.4K,17,17,"....such wonderful and powerful things about me - a true Champion of Civil Rights - until she got fired. Omarosa had Zero credibility with the Media (they didn’t want interviews) when she worked in the White House. Now that she says bad about me, they will talk to her. Fake News!",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,6:57 PM,"Aug 13, 2018",1029185314752000007,https://www.twitter.com/realDonaldTrump/status/1029185314752000007
"6,258",490,30.2K,7,7,".....released in 2017. If his statement is based on intelligence he has seen since leaving office, it constitutes an intelligence breach......”  Richard Burr (R-NC) Senate Intel Cmte Chair  @LouDobbs",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,7:04 PM,"Aug 16, 2018",,https://www.twitter.com/LouDobbs
14.2K,"4,191",68.3K,40,40,"Has anyone looked at the mistakes that John Brennan made while serving as CIA Director? He will go down as easily the WORST in history & since getting out, he has become nothing less than a loudmouth, partisan, political hack who cannot be trusted with the secrets to our country!",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,6:12 AM,"Aug 18, 2018",1030804685136035841,https://www.twitter.com/realDonaldTrump/status/1030804685136035841
11.5K,"7,859",57.7K,102,102,"I feel very badly for Paul Manafort and his wonderful family. “Justice” took a 12 year old tax case, among other things, applied tremendous pressure on him and, unlike Michael Cohen, he refused to “break” - make up stories in order to get a “deal.” Such respect for a brave man!",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,6:21 AM,"Aug 22, 2018",1032256443985084417,https://www.twitter.com/realDonaldTrump/status/1032256443985084417
10K,"1,558",49.9K,26,26,Our Economy is setting records on virtually every front - Probably the best our country has ever done. Tremendous value created since the Election. The World is respecting us again! Companies are moving back to the U.S.A.,https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,3:04 AM,"Aug 24, 2018",1032931711439589376,https://www.twitter.com/realDonaldTrump/status/1032931711439589376
14.8K,"3,840",67.2K,64,64,"“Mainstream Media tries to rewrite history to credit Obama for Trump accomplishments. Since President Trump took office, the economy is booming. The stronger the economy gets, the more desperate his critics are. O had weakest recovery since Great Depression.” @WashTimes",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,3:01 PM,"Aug 26, 2018",,https://www.twitter.com/WashTimes
10.2K,914,51.2K,19,19,"Thank you to the great @JimBrownNFL32, perhaps the greatest running back of all time, for your wonderful words and support. Since our meeting in New York, African-American UNEMPLOYMENT has reached the LOWEST LEVEL IN HISTORY. You get it!",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,5:57 AM,"Aug 27, 2018",,https://www.twitter.com/JimBrownNFL32
15.1K,"3,227",76.7K,85,85,"The Dems have tried every trick in the playbook-call me everything under the sun. But if I’m all of those terrible things, how come I beat them so badly, 306-223? Maybe they’re just not very good! The fact is they are going CRAZY only because they know they can’t beat me in 2020!",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,6:47 PM,"Sep 8, 2018",1038604758582484993,https://www.twitter.com/realDonaldTrump/status/1038604758582484993
"9,201",994,45.9K,20,20,"“Trump has set Economic Growth on fire. During his time in office, the economy has achieved feats most experts thought impossible. GDP is growing at a 3 percent-plus rate. The unemployment rate is near a 50 year low.” CNBC...Also, the Stock Market is up almost 50% since Election!",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,7:12 AM,"Sep 9, 2018",1038792215617830912,https://www.twitter.com/realDonaldTrump/status/1038792215617830912
11.8K,14K,61.9K,138,138,17 years since September 11th!,https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,5:58 AM,"Sep 11, 2018",1039498334594052096,https://www.twitter.com/realDonaldTrump/status/1039498334594052096
23.6K,"4,532",86.3K,65,65,"Senator Richard Blumenthal must talk about his fraudulent service in Vietnam, where for 12 years he told the people of Connecticut, as their Attorney General, that he was a great Marine War Hero. Talked about his many battles of near death, but was never in Vietnam. Total Phony!",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,1:33 PM,"Sep 29, 2018",1046135994267963392,https://www.twitter.com/realDonaldTrump/status/1046135994267963392
20K,"2,605",100.6K,61,61,Just out: 3.7% Unemployment is the lowest number since 1969!,https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,6:06 AM,"Oct 5, 2018",1048197648807854080,https://www.twitter.com/realDonaldTrump/status/1048197648807854080
15.5K,"2,869",69.2K,71,71,"The Stock Market is up massively since the Election, but is now taking a little pause - people want to see what happens with the Midterms. If you want your Stocks to go down, I strongly suggest voting Democrat. They like the Venezuela financial model, High Taxes & Open Borders!",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,5:33 AM,"Oct 30, 2018",1057249169507803137,https://www.twitter.com/realDonaldTrump/status/1057249169507803137
"7,974",585,36.6K,9,9,"In all the time I’ve been President, almost two years, never once did Senator Bill Nelson call me to ask for help for the Great State of Florida. I never see him until election time....",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,2:12 PM,"Nov 3, 2018",1058829182275411979,https://www.twitter.com/realDonaldTrump/status/1058829182275411979
"9,417","1,147",46.5K,32,32,"Last year, I signed the landmark VA Accountability Act to ensure those who mistreat our Veterans can be held fully accountable. Since my inauguration, we have removed more than 3,600 government employees who were not giving our Vets the care they deserve....",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,12:39 PM,"Nov 15, 2018",1063169733535678464,https://www.twitter.com/realDonaldTrump/status/1063169733535678464
19.7K,"2,528",103.8K,80,80,Migrants at the Southern Border will not be allowed into the United States until their claims are individually approved in court. We only will allow those who come into our Country legally. Other than that our very strong policy is Catch and Detain. No “Releasing” into the U.S...,https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,3:49 PM,"Nov 24, 2018",1066478927143677952,https://www.twitter.com/realDonaldTrump/status/1066478927143677952
12.1K,"2,462",54K,34,34,"The Phony Witch Hunt continues, but Mueller and his gang of Angry Dems are only looking at one side, not the other. Wait until it comes out how horribly & viciously they are treating people, ruining lives for them refusing to lie. Mueller is a conflicted prosecutor gone rogue....",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,4:30 AM,"Nov 27, 2018",1067395266511347713,https://www.twitter.com/realDonaldTrump/status/1067395266511347713
"7,180","1,133",40.7K,18,18,"As RNC Chair Ronna McDaniel oversaw history defying gains in the Senate and unprecedented fundraising strength. I have asked her to serve another term for my 2020 re-elect, because there is no one better for the job!",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,4:04 PM,"Nov 29, 2018",1068294634160287744,https://www.twitter.com/realDonaldTrump/status/1068294634160287744
"9,848","2,239",47.2K,57,57,"It has been incorrectly reported that Rudy Giuliani and others will not be doing a counter to the Mueller Report. That is Fake News. Already 87 pages done, but obviously cannot complete until we see the final Witch Hunt Report.",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,5:39 AM,"Dec 7, 2018",1071036505676808194,https://www.twitter.com/realDonaldTrump/status/1071036505676808194
12.4K,"2,162",61.1K,49,49,"James Comey just totally exposed his partisan stance by urging his fellow Democrats to take back the White House in 2020. In other words, he is and has been a Democrat. Comey had no right heading the FBI at any time, but especially after his mind exploded!",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,10:50 AM,"Dec 11, 2018",1072564293302976512,https://www.twitter.com/realDonaldTrump/status/1072564293302976512
15.9K,"6,894",77.2K,112,112,"Remember, Michael Cohen only became a “Rat” after the FBI did something which was absolutely unthinkable & unheard of until the Witch Hunt was illegally started. They BROKE INTO AN ATTORNEY’S OFFICE! Why didn’t they break into the DNC to get the Server, or Crooked’s office?",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,6:39 AM,"Dec 16, 2018",1074313153679450113,https://www.twitter.com/realDonaldTrump/status/1074313153679450113
"9,683","1,632",47K,28,28,"...sleazebag AG Eric Schneiderman, who has since resigned over horrific women abuse, when I wanted to close the Foundation so as not to be in conflict with politics. Shady Eric was head of New Yorkers for Clinton, and refused to even look at the corrupt Clinton Foundation......",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,6:56 AM,"Dec 19, 2018",1075404434862235649,https://www.twitter.com/realDonaldTrump/status/1075404434862235649
11.9K,"2,491",66.4K,33,33,The crisis of illegal activity at our Southern Border is real and will not stop until we build a great Steel Barrier or Wall. Let work begin!,https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,12:03 PM,"Dec 22, 2018",1076569051768516608,https://www.twitter.com/realDonaldTrump/status/1076569051768516608
15.4K,"3,170",77.1K,78,78,"This isn’t about the Wall, everybody knows that a Wall will work perfectly (In Israel the Wall works 99.9%). This is only about the Dems not letting Donald Trump & the Republicans have a win. They may have the 10 Senate votes, but we have the issue, Border Security. 2020!",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,2:10 PM,"Dec 27, 2018",1078412737603096576,https://www.twitter.com/realDonaldTrump/status/1078412737603096576
15.1K,"3,971",78.2K,63,63,"The Shutdown is only because of the 2020 Presidential Election. The Democrats know they can’t win based on all of the achievements of “Trump,” so they are going all out on the desperately needed Wall and Border Security - and Presidential Harassment. For them, strictly politics!",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,6:44 AM,"Jan 3, 2019",1080837263913832449,https://www.twitter.com/realDonaldTrump/status/1080837263913832449
13.5K,"1,634",69.5K,48,48,"Last year was the best year for American Manufacturing job growth since 1997, or 21 years. The previous administration said manufacturing will not come back to the U.S., “you would need a magic wand.” I guess I found the MAGIC WAND - and it is only getting better!",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,7:22 AM,"Jan 21, 2019",1087369882344349697,https://www.twitter.com/realDonaldTrump/status/1087369882344349697
10K,920,61K,35,35,"China posts slowest economic numbers since 1990 due to U.S. trade tensions and new policies. Makes so much sense for China to finally do a Real Deal, and stop playing around!",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,1:57 PM,"Jan 21, 2019",1087469381586771973,https://www.twitter.com/realDonaldTrump/status/1087469381586771973
19.6K,"6,727",102.8K,130,130,"BUILD A WALL & CRIME WILL FALL! This is the new theme, for two years until the Wall is finished (under construction now), of the Republican Party. Use it and pray!",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,4:57 AM,"Jan 23, 2019",1088058134713823233,https://www.twitter.com/realDonaldTrump/status/1088058134713823233
"9,259","1,001",52.6K,23,23,"“I like the fact that the President is making the case (Border Security & Crime) to the American people. Now we know where Nancy Pelosi, Chuck Schumer & the Democrats stand, which is no Border Security. Will be big 2020 issue.” Matt Schlapp, Chair, ACU. Bigger than anyone knows!",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,5:52 AM,"Jan 26, 2019",1089159145268408320,https://www.twitter.com/realDonaldTrump/status/1089159145268408320
20.2K,"3,781",132K,78,78,"Thank you to the Republican National Committee, (the RNC), who voted UNANIMOUSLY yesterday to support me in the upcoming 2020 Election. Considering that we have done more than any Administration in the first two years, this should be easy. More great things now in the works!",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,6:23 AM,"Jan 26, 2019",1089166942685069313,https://www.twitter.com/realDonaldTrump/status/1089166942685069313
"9,414","1,254",55.5K,36,36,"When I became President, ISIS was out of control in Syria & running rampant. Since then tremendous progress made, especially over last 5 weeks. Caliphate will soon be destroyed, unthinkable two years ago. Negotiating are proceeding well in Afghanistan after 18 years of fighting..",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,3:25 AM,"Jan 30, 2019",1090571586778923008,https://www.twitter.com/realDonaldTrump/status/1090571586778923008
10.1K,"3,616",56.6K,98,98,"The Intelligence people seem to be extremely passive and naive when it comes to the dangers of Iran. They are wrong! When I became President Iran was making trouble all over the Middle East, and beyond. Since ending the terrible Iran Nuclear Deal, they are MUCH different, but....",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,5:50 AM,"Jan 30, 2019",1090608298343190528,https://www.twitter.com/realDonaldTrump/status/1090608298343190528
"7,642","1,114",42K,22,22,"With Murders up 33% in Mexico, a record, why wouldn’t any sane person want to build a Wall! Construction has started and will not stop until it is finished. @LouDobbs @foxandfriends",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,4:32 AM,"Jan 31, 2019",,https://www.twitter.com/LouDobbs
10.8K,"1,171",71K,32,32,Thank you to Senator Rob Portman and Senator Cory Gardner for the early and warm endorsement. We will ALL WIN in 2020 together!,https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,11:25 AM,"Feb 1, 2019",1091417236475179008,https://www.twitter.com/realDonaldTrump/status/1091417236475179008
10.5K,"1,595",59.2K,25,25,"Democrats at the top are killing the Great State of Virginia. If the three failing pols were Republicans, far stronger action would be taken. Virginia will come back HOME Republican) in 2020!",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,4:35 AM,"Feb 7, 2019",1093488317604216832,https://www.twitter.com/realDonaldTrump/status/1093488317604216832
11.5K,"2,733",60.1K,44,44,The Democrats in Congress yesterday were vicious and totally showed their cards for everyone to see. When the Republicans had the Majority they never acted with such hatred and scorn! The Dems are trying to win an election in 2020 that they know they cannot legitimately win!,https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,6:30 AM,"Feb 9, 2019",1094242164857556992,https://www.twitter.com/realDonaldTrump/status/1094242164857556992
10.6K,"1,731",51.6K,49,49,"“President is on sound legal ground to declare a National Emergency. There have been 58 National Emergencies declared since the law was enacted in 1976, and 31 right now that are currently active, so this is hardly unprecedented.” Congressman @tommcclintock",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,1:46 PM,"Feb 10, 2019",,https://www.twitter.com/tommcclintock
13.8K,"1,738",64.3K,26,26,Democrats in the Senate are still slow walking hundreds of highly qualified people wanting to come into government. Never been such an abuse in our country’s history. Mitch should not let Senate go home until all are approved. We need our Ambassadors and all others NOW!,https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,4:24 AM,"Feb 17, 2019",1097109575248068608,https://www.twitter.com/realDonaldTrump/status/1097109575248068608
13.7K,"2,149",73.1K,37,37,"There is far more ENERGY on the Right than there is on the Left. That’s why we just won the Senate and why we will win big in 2020. The Fake News just doesn’t want to report the facts. Border Security is a big factor. The under construction Wall will stop Gangs, Drugs and Crime!",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,9:52 AM,"Feb 23, 2019",1099366469010366464,https://www.twitter.com/realDonaldTrump/status/1099366469010366464
12.6K,"1,666",73.7K,55,55,Since my election as President the Dow Jones is up 43% and the NASDAQ Composite almost 50%. Great news for your 401(k)s as they continue to grow. We are bringing back America faster than anyone thought possible!,https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,7:12 AM,"Feb 25, 2019",1100050798015401984,https://www.twitter.com/realDonaldTrump/status/1100050798015401984
17.8K,"5,091",106.9K,199,199,"“(Crooked) Hillary Clinton confirms she will not run in 2020, rules out a third bid for White House.” Aw-shucks, does that mean I won’t get to run against her again? She will be sorely missed!",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,2:18 PM,"Mar 5, 2019",1103057225910755329,https://www.twitter.com/realDonaldTrump/status/1103057225910755329
"8,228",789,47.8K,27,27,"Aluminum prices are down 12% since I instituted Tariffs on Aluminum Dumping - and the U.S. will be taking in Billions, plus jobs. Nice!",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,12:45 PM,"Mar 8, 2019",1104121030862237696,https://www.twitter.com/realDonaldTrump/status/1104121030862237696
10.3K,905,51.7K,36,36,GDP growth during the four quarters of 2018 was the fastest since 2005. This Administration is the first on record to have experienced economic growth that meets or exceeds its own forecasts in each of its first two years in office. GROWTH is beating MARKET EXPECTATIONS!,https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,9:00 AM,"Mar 18, 2019",1107673256268623872,https://www.twitter.com/realDonaldTrump/status/1107673256268623872
19K,"2,622",109.3K,101,101,"Amazingly, CNN just released a poll at 71%, saying that the economy is in the best shape since 2001, 18 years! WOW, is CNN becoming a believer?",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,2:28 PM,"Mar 19, 2019",1108118176754208771,https://www.twitter.com/realDonaldTrump/status/1108118176754208771
"9,484","1,504",52.9K,38,38,"Had the Fed not mistakenly raised interest rates, especially since there is very little inflation, and had they not done the ridiculously timed quantitative tightening, the 3.0% GDP, & Stock Market, would have both been much higher & World Markets would be in a better place!",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,2:41 PM,"Mar 29, 2019",1111745178824511489,https://www.twitter.com/realDonaldTrump/status/1111745178824511489
13K,"1,254",71.4K,52,52,"Robert Mueller was a Hero to the Radical Left Democrats, until he ruled that there was No Collusion with Russia (so ridiculous to even say!). After more than two years since the “insurance policy” statement was made by a dirty cop, I got the answers I wanted, the Truth.....",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,3:31 PM,"Mar 29, 2019",1111757883568463872,https://www.twitter.com/realDonaldTrump/status/1111757883568463872
13.2K,"1,758",65.6K,45,45,"Robert Mueller was a God-like figure to the Democrats, until he ruled No Collusion in the long awaited $30,000,000 Mueller Report. Now the Dems don’t even acknowledge his name, have become totally unhinged, and would like to go through the whole process again. It won’t happen!",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,5:46 AM,"Apr 2, 2019",1113060131917479936,https://www.twitter.com/realDonaldTrump/status/1113060131917479936
11.9K,"2,441",69K,61,61,I was never planning a vote prior to the 2020 Election on the wonderful HealthCare package that some very talented people are now developing for me & the Republican Party. It will be on full display during the Election as a much better & less expensive alternative to ObamaCare...,https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,6:26 AM,"Apr 3, 2019",1113432687757484032,https://www.twitter.com/realDonaldTrump/status/1113432687757484032
"8,172",579,43.9K,17,17,We have redeployed 750 agents at the Southern Border’s specific Ports of Entry in order to help with the large scale surge of illegal migrants trying to make their way into the United States. This will cause traffic & commercial delays until such time as Mexico is able to use....,https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,4:33 PM,"Apr 6, 2019",1114672393773912064,https://www.twitter.com/realDonaldTrump/status/1114672393773912064
10.3K,"1,313",53.1K,35,35,"....Since there was no Collusion, why was there an Investigation in the first place! Answer - Dirty Cops, Dems and Crooked Hillary!",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,9:24 AM,"Apr 15, 2019",1117826076774789126,https://www.twitter.com/realDonaldTrump/status/1117826076774789126
12.7K,"3,474",66.3K,64,64,"Statements are made about me by certain people in the Crazy Mueller Report, in itself written by 18 Angry Democrat Trump Haters, which are fabricated & totally untrue. Watch out for people that take so-called “notes,” when the notes never existed until needed. Because I never....",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,4:53 AM,"Apr 19, 2019",1119207303700471809,https://www.twitter.com/realDonaldTrump/status/1119207303700471809
10.1K,"1,334",54K,32,32,"Despite No Collusion, No Obstruction, The Radical Left Democrats do not want to go on to Legislate for the good of the people, but only to Investigate and waste time. This is costing our Country greatly, and will cost the Dems big time in 2020!",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,5:51 AM,"Apr 21, 2019",1119946842148622336,https://www.twitter.com/realDonaldTrump/status/1119946842148622336
"7,686",721,40.7K,30,30,"“Harley Davidson has struggled with Tariffs with the EU, currently paying 31%. They’ve had to move production overseas to try and offset some of that Tariff that they’ve been hit with which will rise to 66% in June of 2021.” @MariaBartiromo So unfair to U.S. We will Reciprocate!",https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,Donald J. Trump,@realDonaldTrump,https://www.twitter.com/realDonaldTrump,4:04 AM,"Apr 23, 2019",,https://www.twitter.com/MariaBartiromo
